0	1
1	21
2	32
3	42
4	54
5	70
6	92
7	109
8	120
9	130
10	136
11	142
12	146
13	150
14	155
15	159
16	162
17	165
18	168
19	169
20	171
21	172
22	173
23	173
24	174
25	175
26	176
27	176
28	177
29	178
30	178
31	179
32	179
33	180
34	181
35	181
36	182
37	182
38	183
39	183
40	184
41	185
42	185
43	186
44	186
45	187
46	187
47	188
48	188
49	189
50	189
51	189
52	190
53	190
54	191
55	191
56	192
57	192
58	192
59	192
60	193
61	193
62	193
63	194
64	194
65	195
66	195
67	195
68	196
69	196
70	197
71	197
72	197
73	198
74	198
75	198
76	199
77	199
78	200
79	200
80	200
81	201
82	201
83	202
84	202
85	202
86	203
87	203
88	203
89	204
90	204
91	204
92	205
93	205
94	206
95	206
96	206
97	207
98	207
99	207
100	208
101	208
102	208
103	209
104	209
105	209
106	210
107	210
108	210
109	211
110	211
111	212
112	212
113	212
114	212
115	213
116	213
117	213
118	214
119	214
120	214
121	215
122	215
123	215
124	216
125	216
126	216
127	216
128	217
129	217
130	217
131	218
132	218
133	218
134	219
135	219
136	219
137	220
138	220
139	220
140	220
141	221
142	221
143	221
144	221
145	222
146	222
147	222
148	222
149	223
150	223
151	223
152	223
153	224
154	224
155	224
156	224
157	225
158	225
159	225
160	225
161	226
162	226
163	226
164	226
165	227
166	227
167	227
168	227
169	227
170	228
171	228
172	228
173	228
174	228
175	228
176	229
177	229
178	229
179	229
180	229
181	229
182	230
183	230
184	230
185	230
186	230
187	230
188	231
189	231
190	231
191	231
192	231
193	231
194	232
195	232
196	232
197	232
198	232
199	232
200	232
201	233
202	233
203	233
204	233
205	233
206	233
207	234
208	234
209	234
210	234
211	234
212	234
213	235
214	235
215	235
216	235
217	235
218	235
219	236
220	236
221	236
222	236
223	236
224	236
225	237
226	237
227	237
228	237
229	237
230	237
231	238
232	238
233	238
234	238
235	238
236	239
237	239
238	239
239	239
240	239
241	240
242	240
243	240
244	240
245	241
246	241
247	241
248	241
249	242
250	242
251	243
252	243
253	244
254	246
255	255
