0	469
1	938
2	1407
3	1876
4	2345
5	2814
6	3283
7	3752
8	4221
9	4690
10	5159
11	5628
12	6097
13	6566
14	7035
15	7504
16	7973
17	8442
18	8911
19	9380
20	9849
21	10318
22	10787
23	11256
24	11725
25	12194
26	12663
27	13132
28	13601
29	14070
30	14539
31	15008
32	15477
33	15946
34	16415
35	16884
36	17353
37	17822
38	18291
39	18760
40	19229
41	19698
42	20167
43	20636
44	21105
45	21574
46	22043
47	22512
48	22981
49	23450
50	23919
51	24388
52	24857
53	25326
54	25795
55	26264
56	26733
57	27202
58	27671
59	28140
60	28609
61	29078
62	29547
63	30016
64	30485
65	30954
66	31423
67	31892
68	32361
69	32830
70	33299
71	33768
72	34237
73	34706
74	35175
75	35644
76	36113
77	36582
78	37051
79	37520
80	37989
81	38458
82	38927
83	39396
84	39865
85	40334
86	40803
87	41272
88	41741
89	42210
90	42679
91	43148
92	43617
93	44086
94	44555
95	45024
96	45493
97	45962
98	46431
99	46900
100	47369
101	47838
102	48307
103	48776
104	49245
105	49714
106	50183
107	50652
108	51121
109	51590
110	52059
111	52528
112	52997
113	53466
114	53935
115	54404
116	54873
117	55342
118	55811
119	56280
120	56749
121	57218
122	57687
123	58156
124	58625
125	59094
126	59563
127	60032
128	60501
129	60970
130	61439
131	61908
132	62377
133	62846
134	63315
135	63784
136	64253
137	64722
138	65191
139	65660
140	66129
141	66598
142	67067
143	67536
144	68005
145	68474
146	68943
147	69412
148	69881
149	70350
150	70819
151	71288
152	71757
153	72226
154	72695
155	73164
156	73633
157	74102
158	74571
159	75040
160	75509
161	75978
162	76447
163	76916
164	77385
165	77854
166	78323
167	78792
168	79261
169	79730
170	80199
171	80668
172	81137
173	81606
174	82075
175	82544
176	83013
177	83482
178	83951
179	84420
180	84889
181	85358
182	85827
183	86296
184	86765
185	87234
186	87703
187	88172
188	88641
189	89110
190	89579
191	90048
192	90517
193	90986
194	91455
195	91924
196	92393
197	92862
198	93331
199	93800
200	94269
201	94738
202	95207
203	95676
204	96145
205	96614
206	97083
207	97552
208	98021
209	98490
210	98959
211	99428
212	99897
213	100366
214	100835
215	101304
216	101773
217	102242
218	102711
219	103180
220	103649
221	104118
222	104587
223	105056
224	105525
225	105994
226	106463
227	106932
228	107401
229	107870
230	108339
231	108808
232	109277
233	109746
234	110215
235	110684
236	111153
237	111622
238	112091
239	112560
240	113029
241	113498
242	113967
243	114436
244	114905
245	115374
246	115843
247	116312
248	116781
249	117250
250	117719
251	118188
252	118657
253	119126
254	119595
255	120000
