0	10
1	14
2	36
3	61
4	51
5	49
6	45
7	40
8	22
9	27
10	25
11	19
12	10
13	19
14	9
15	14
16	11
17	13
18	20
19	24
20	38
21	56
22	62
23	72
24	103
25	178
26	294
27	651
28	1505
29	3553
30	7022
31	11118
32	13415
33	13532
34	12556
35	11650
36	10605
37	9593
38	7726
39	6063
40	5003
41	4396
42	4102
43	3909
44	3882
45	3869
46	3875
47	3663
48	3650
49	3598
50	3613
51	3482
52	3295
53	3248
54	3151
55	3078
56	2995
57	2830
58	2859
59	2799
60	2814
61	2762
62	2874
63	2770
64	2753
65	2904
66	2907
67	2823
68	3033
69	3249
70	3406
71	3599
72	3894
73	4292
74	4592
75	5034
76	5315
77	5489
78	5881
79	6027
80	6149
81	6071
82	6119
83	5818
84	5643
85	5426
86	5265
87	5235
88	5090
89	4871
90	4858
91	5047
92	5203
93	5258
94	5458
95	5998
96	6468
97	6724
98	7137
99	7522
100	7859
101	8243
102	8305
103	8500
104	8286
105	8287
106	8262
107	8078
108	7700
109	7433
110	7179
111	6799
112	6677
113	6472
114	6422
115	6329
116	6245
117	6291
118	6261
119	6247
120	6275
121	6375
122	6333
123	6417
124	6551
125	6484
126	6663
127	6553
128	6580
129	6582
130	6735
131	6796
132	6583
133	6598
134	6634
135	6484
136	6600
137	6481
138	6428
139	6316
140	6215
141	6161
142	5860
143	5814
144	5609
145	5444
146	5178
147	5135
148	4875
149	4759
150	4415
151	4111
152	3827
153	3449
154	3293
155	3073
156	2958
157	2561
158	2393
159	2093
160	1878
161	1776
162	1564
163	1325
164	1222
165	1067
166	870
167	761
168	598
169	510
170	375
171	304
172	254
173	153
174	125
175	78
176	53
177	43
178	25
179	20
180	11
181	8
182	8
183	2
184	3
185	0
186	4
187	4
188	0
189	0
190	2
191	1
192	1
193	0
194	0
195	0
196	3
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
