0	2
1	3
2	7
3	14
4	16
5	34
6	79
7	90
8	168
9	199
10	216
11	213
12	198
13	241
14	238
15	312
16	310
17	344
18	384
19	535
20	634
21	798
22	1022
23	1233
24	1365
25	1534
26	1501
27	1420
28	1439
29	1335
30	1321
31	1377
32	1380
33	1373
34	1436
35	1456
36	1389
37	1407
38	1311
39	1255
40	1207
41	1110
42	1064
43	1042
44	984
45	999
46	975
47	952
48	1075
49	1062
50	1132
51	1137
52	1115
53	1209
54	1262
55	1484
56	1710
57	2086
58	2465
59	2873
60	3190
61	3597
62	3800
63	4122
64	4498
65	4643
66	4881
67	5278
68	5798
69	6422
70	7262
71	7795
72	7802
73	7442
74	6899
75	6249
76	5447
77	4833
78	4437
79	4277
80	4277
81	4239
82	4298
83	4232
84	4106
85	3962
86	3719
87	3524
88	3508
89	3411
90	3177
91	3002
92	2776
93	2515
94	2324
95	2144
96	2009
97	1907
98	1919
99	1959
100	1887
101	1777
102	1779
103	1664
104	1602
105	1672
106	1627
107	1640
108	1683
109	1819
110	1769
111	1874
112	1902
113	1884
114	1944
115	2005
116	2046
117	2109
118	2112
119	2251
120	2295
121	2426
122	2503
123	2665
124	2846
125	2826
126	2970
127	3093
128	3077
129	3229
130	3292
131	3343
132	3457
133	3382
134	3557
135	3615
136	3593
137	3601
138	3710
139	3718
140	3686
141	3743
142	3781
143	3717
144	3638
145	3623
146	3594
147	3671
148	3701
149	3628
150	3722
151	3693
152	3651
153	3759
154	3763
155	3828
156	3695
157	3685
158	3855
159	3734
160	3853
161	3773
162	3824
163	3859
164	3939
165	3962
166	4000
167	4026
168	4148
169	3967
170	4028
171	4112
172	4186
173	3993
174	4185
175	4185
176	4118
177	4146
178	4094
179	4120
180	3979
181	3941
182	3973
183	3932
184	4024
185	3920
186	3974
187	3990
188	4068
189	3994
190	4223
191	4054
192	4083
193	4108
194	4034
195	4243
196	4150
197	4062
198	4122
199	4201
200	4114
201	4062
202	4144
203	3986
204	4220
205	4071
206	4021
207	3953
208	3883
209	3866
210	3788
211	3668
212	3604
213	3506
214	3464
215	3507
216	3534
217	3279
218	3376
219	3243
220	3154
221	3142
222	3113
223	2972
224	2873
225	2786
226	2734
227	2678
228	2478
229	2545
230	2317
231	2322
232	2212
233	2152
234	2048
235	1991
236	1943
237	1956
238	1876
239	1914
240	1794
241	1802
242	1770
243	1839
244	1766
245	1824
246	1836
247	1930
248	1991
249	2216
250	2568
251	2959
252	3740
253	5243
254	7501
255	20510
