0	1
1	4
2	30
3	55
4	42
5	67
6	52
7	41
8	29
9	20
10	11
11	16
12	10
13	11
14	13
15	11
16	8
17	19
18	16
19	12
20	13
21	20
22	10
23	15
24	11
25	12
26	10
27	10
28	10
29	1
30	4
31	10
32	2
33	7
34	7
35	4
36	5
37	9
38	5
39	4
40	6
41	3
42	4
43	3
44	3
45	1
46	4
47	4
48	2
49	3
50	5
51	2
52	2
53	2
54	5
55	1
56	4
57	0
58	1
59	2
60	2
61	2
62	2
63	2
64	2
65	2
66	3
67	3
68	2
69	0
70	2
71	0
72	0
73	3
74	3
75	2
76	2
77	4
78	2
79	4
80	5
81	5
82	15
83	21
84	55
85	73
86	115
87	155
88	182
89	226
90	294
91	273
92	261
93	296
94	399
95	604
96	789
97	1036
98	1402
99	1551
100	1434
101	1517
102	1699
103	1862
104	1710
105	1600
106	1496
107	1563
108	1753
109	1880
110	1880
111	1713
112	1646
113	1548
114	1496
115	1341
116	1227
117	1253
118	1285
119	1306
120	1315
121	1363
122	1375
123	1438
124	1698
125	1979
126	2714
127	3421
128	3938
129	4116
130	4391
131	4906
132	5563
133	6409
134	7011
135	7796
136	9388
137	10227
138	10048
139	8579
140	7800
141	7056
142	6359
143	5725
144	5527
145	5585
146	5590
147	5582
148	5273
149	5017
150	4818
151	4466
152	3937
153	3534
154	3460
155	3093
156	2753
157	2554
158	2574
159	2595
160	2462
161	2258
162	2340
163	2181
164	2325
165	2334
166	2465
167	2493
168	2461
169	2635
170	2733
171	2889
172	2906
173	3248
174	3213
175	3476
176	3735
177	4016
178	4081
179	4403
180	4786
181	4849
182	5142
183	5172
184	5362
185	5329
186	5601
187	5477
188	5567
189	5595
190	5442
191	5336
192	5488
193	5329
194	5458
195	5467
196	5450
197	5406
198	5539
199	5516
200	5748
201	5720
202	5793
203	6003
204	5944
205	5963
206	6194
207	6326
208	6332
209	6397
210	6360
211	6452
212	6559
213	6496
214	6503
215	6252
216	6450
217	6392
218	6476
219	6426
220	6620
221	6679
222	6606
223	6935
224	6792
225	6810
226	6884
227	6876
228	6786
229	7000
230	6831
231	6687
232	6620
233	6653
234	6451
235	6494
236	6248
237	5984
238	5933
239	5553
240	5450
241	5374
242	5157
243	4852
244	4506
245	4332
246	4127
247	4200
248	4298
249	4346
250	4763
251	5562
252	6825
253	8553
254	10093
255	14694
