0	0
1	1
2	1
3	2
4	2
5	3
6	4
7	6
8	15
9	35
10	84
11	86
12	87
13	89
14	89
15	91
16	92
17	93
18	94
19	95
20	96
21	97
22	97
23	98
24	99
25	100
26	101
27	102
28	103
29	104
30	104
31	105
32	106
33	107
34	108
35	109
36	109
37	110
38	111
39	112
40	112
41	113
42	114
43	115
44	115
45	116
46	117
47	118
48	118
49	119
50	120
51	121
52	122
53	123
54	123
55	124
56	125
57	126
58	127
59	127
60	128
61	129
62	130
63	131
64	132
65	132
66	133
67	134
68	135
69	135
70	136
71	137
72	138
73	138
74	139
75	140
76	141
77	142
78	142
79	143
80	144
81	145
82	145
83	146
84	147
85	148
86	148
87	149
88	150
89	151
90	151
91	152
92	153
93	154
94	154
95	155
96	156
97	157
98	157
99	158
100	159
101	159
102	160
103	161
104	162
105	162
106	163
107	164
108	165
109	165
110	166
111	167
112	168
113	168
114	169
115	170
116	170
117	171
118	172
119	173
120	173
121	174
122	175
123	176
124	176
125	177
126	178
127	178
128	179
129	180
130	180
131	181
132	182
133	182
134	183
135	184
136	185
137	185
138	186
139	187
140	187
141	188
142	189
143	189
144	190
145	191
146	191
147	192
148	193
149	193
150	194
151	195
152	195
153	196
154	197
155	197
156	198
157	199
158	199
159	200
160	201
161	201
162	202
163	203
164	203
165	204
166	205
167	205
168	206
169	207
170	207
171	208
172	209
173	209
174	210
175	211
176	211
177	212
178	212
179	213
180	214
181	214
182	215
183	216
184	216
185	217
186	217
187	218
188	219
189	219
190	220
191	220
192	221
193	222
194	222
195	223
196	224
197	224
198	225
199	225
200	226
201	227
202	227
203	228
204	228
205	229
206	230
207	230
208	231
209	231
210	232
211	232
212	233
213	233
214	234
215	235
216	235
217	236
218	236
219	237
220	237
221	238
222	238
223	239
224	239
225	240
226	240
227	241
228	241
229	242
230	242
231	243
232	243
233	244
234	244
235	245
236	245
237	246
238	246
239	246
240	247
241	247
242	248
243	248
244	249
245	249
246	249
247	250
248	250
249	251
250	251
251	251
252	252
253	253
254	253
255	255
