0	1
1	2
2	2
3	3
4	4
5	7
6	30
7	33
8	34
9	35
10	36
11	37
12	37
13	38
14	38
15	39
16	40
17	40
18	41
19	41
20	42
21	42
22	43
23	43
24	44
25	44
26	45
27	45
28	46
29	47
30	47
31	48
32	48
33	49
34	49
35	50
36	51
37	51
38	52
39	52
40	53
41	53
42	54
43	54
44	55
45	55
46	56
47	56
48	57
49	57
50	58
51	58
52	59
53	60
54	60
55	61
56	61
57	62
58	62
59	63
60	63
61	64
62	64
63	65
64	65
65	66
66	66
67	67
68	67
69	68
70	69
71	69
72	70
73	70
74	71
75	71
76	72
77	73
78	73
79	74
80	74
81	75
82	75
83	76
84	77
85	77
86	78
87	78
88	79
89	79
90	80
91	81
92	81
93	82
94	82
95	83
96	84
97	84
98	85
99	85
100	86
101	86
102	87
103	88
104	88
105	89
106	89
107	90
108	90
109	91
110	92
111	92
112	93
113	93
114	94
115	95
116	95
117	96
118	96
119	97
120	98
121	98
122	99
123	99
124	100
125	101
126	101
127	102
128	102
129	103
130	104
131	104
132	105
133	105
134	106
135	107
136	107
137	108
138	108
139	109
140	110
141	110
142	111
143	111
144	112
145	113
146	113
147	114
148	114
149	115
150	116
151	116
152	117
153	118
154	118
155	119
156	119
157	120
158	121
159	121
160	122
161	123
162	123
163	124
164	124
165	125
166	126
167	126
168	127
169	127
170	128
171	129
172	129
173	130
174	131
175	131
176	132
177	133
178	133
179	134
180	135
181	135
182	136
183	137
184	137
185	138
186	139
187	139
188	140
189	141
190	141
191	142
192	143
193	143
194	144
195	145
196	145
197	146
198	147
199	147
200	148
201	149
202	149
203	150
204	151
205	151
206	152
207	153
208	154
209	154
210	155
211	156
212	156
213	157
214	158
215	159
216	159
217	160
218	161
219	161
220	162
221	163
222	164
223	164
224	165
225	166
226	167
227	168
228	168
229	169
230	170
231	171
232	171
233	172
234	173
235	174
236	175
237	176
238	176
239	177
240	178
241	179
242	180
243	181
244	182
245	183
246	184
247	185
248	186
249	187
250	188
251	189
252	190
253	191
254	193
255	255
