,acc,loss,val_acc,val_loss
0,0.20385000001589457,2.309401398086548,0.31810000009536743,2.034320143890381
1,0.3118166666666667,1.983355788485209,0.4066,1.8247978866577148
2,0.3774166666507721,1.8437283482233684,0.46930000009536743,1.7198803365707398
3,0.4272500000158946,1.7613624333063762,0.5284000002384186,1.6377277032852173
4,0.47201666666666664,1.6839479440689087,0.6059999999046326,1.530904082298279
5,0.5093666666666666,1.606846564801534,0.6474999997138977,1.451070565032959
6,0.5292166666348775,1.557425107828776,0.6609000002861023,1.397136085510254
7,0.5430000000317892,1.5119112044652303,0.6768000005722046,1.347454305267334
8,0.5648833333015442,1.4643312385559082,0.6920999995231628,1.280629478263855
9,0.5761666666984558,1.4149858584721884,0.6988000007629395,1.2400278099060058
10,0.5866333333015442,1.3858434926986694,0.7076999992370605,1.2101104703903198
11,0.5953333333651225,1.3570667177200317,0.7164999997138977,1.1831768533706666
12,0.6052833333015442,1.3346525347391764,0.7259999996185302,1.1578745101928711
13,0.6097333333015442,1.3151482110977173,0.7322999998092652,1.1370647357940673
14,0.6152333333651224,1.2960769168217976,0.7365,1.1192733728408812
15,0.6232333333015442,1.2793029962539673,0.7412000002861023,1.1026447061538696
16,0.6294999999682108,1.2650768277486166,0.7458000002861023,1.0893781225204469
17,0.6311666666666667,1.253460594177246,0.7493000001907348,1.0745409133911132
18,0.6335166666348775,1.2447542446772257,0.7502000001907349,1.0635975763320922
19,0.6379166666666667,1.2323850664774576,0.7535000003814697,1.0469869840621948
20,0.6383833333651224,1.222221412976583,0.7530000002861023,1.033754727745056
21,0.6424333333015442,1.2102029919306436,0.7546000003814697,1.0208600177764893
22,0.6450666666666667,1.1980208985010783,0.7554000005722046,1.0108419509887696
23,0.6454500000317891,1.188461988957723,0.7579000005722046,1.0024892753601073
24,0.6483,1.1830575736363729,0.759100000667572,0.9949657062530518
25,0.6552833333333333,1.1727913632710776,0.7606000007629394,0.9894712074279786
26,0.6544000000317891,1.1685470788955687,0.7632000007629395,0.982941346168518
27,0.6585166666984558,1.1608224685033162,0.765899999332428,0.9770564100265503
28,0.6566666666348775,1.1581605323791504,0.766599999332428,0.972471549987793
29,0.6590000000317892,1.154637185605367,0.7685999994277954,0.9667478042602539
30,0.66055,1.1491386733373006,0.770899999332428,0.9612903274536133
31,0.6616999999682108,1.1418873299280803,0.7719999994277954,0.9576101198196411
32,0.6657000000317892,1.1391614652633666,0.7733999994277954,0.9527534631729127
33,0.6639166666666667,1.1370520625432332,0.7748999994277954,0.9490533979415894
34,0.66545,1.1292685473124187,0.776399999332428,0.9447101028442383
35,0.6662499999682109,1.1292478441238403,0.776099999332428,0.9415401624679566
36,0.6657499999682108,1.1246853474934895,0.7764999994277955,0.937475823020935
37,0.6678500000317892,1.1208694387435914,0.7773999994277954,0.9343152961730957
38,0.6684166666666667,1.1166411563237508,0.7786999995231628,0.9305817468643188
39,0.6705833333015442,1.1145056801478068,0.7787999994277954,0.927814337348938
40,0.6706333333333333,1.1098433777491252,0.7785999994277955,0.9254369424819946
41,0.6728833333651225,1.1057441926956177,0.7793999995231629,0.9220949811935425
42,0.6710333333333334,1.1046622467676799,0.7802999995231629,0.9189305116653442
43,0.6731666666984558,1.1050284271876016,0.7812999994277954,0.9159426322937012
44,0.6751833333015442,1.097973075803121,0.7816999995231628,0.9130524956703187
45,0.6749833333015441,1.096695889600118,0.7827999995231628,0.9099517733573913
46,0.6749166666984558,1.091077637163798,0.7832999994277954,0.9071361259460449
47,0.6759666666984558,1.0899187426249186,0.7835999994277955,0.9046336909294128
48,0.6776333333651224,1.0875847617467245,0.7839999994277954,0.9024776098251343
49,0.6782833333015442,1.0848763699213664,0.7841999994277954,0.9000071105957032
50,0.6798166666984559,1.080476141579946,0.7850999994277954,0.8976096096038818
51,0.6779666666348775,1.0823859038670858,0.7847999994277954,0.8954535133361816
52,0.6777000000317891,1.0799392134984334,0.7850999994277954,0.8932965268135071
53,0.6806666666984558,1.0770612686793009,0.7859999994277954,0.891178915977478
54,0.68075,1.0780933337529501,0.7869999993324279,0.888810833454132
55,0.6840666666666667,1.072590800221761,0.787299999332428,0.8868996922492981
56,0.6812166666666667,1.071701623217265,0.787599999332428,0.8849681361198425
57,0.6831999999682109,1.0676670801798502,0.7878999994277954,0.8837371888160706
58,0.6834166666984558,1.066953397846222,0.7883999994277954,0.8819689479827881
59,0.68035,1.066794562848409,0.7887999994277954,0.8806442044258118
60,0.6832999999682109,1.0656803162256876,0.7888999993324279,0.8785624333381653
61,0.6849666666348775,1.0629778613408407,0.7894999994277954,0.8763413940429687
62,0.6874666666348775,1.0574040713310242,0.7897999994277954,0.8747853366851807
63,0.6851333333333334,1.05861088403066,0.7896999994277955,0.8735700168609619
