,acc,loss,val_acc,val_loss
0,0.11375,2.3013501556396485,0.11350000001192093,2.3003003887176514
1,0.11236666666666667,2.299706717936198,0.11350000001192093,2.2986980461120607
2,0.11236666666666667,2.2976286722819013,0.11350000001192093,2.2959234882354735
3,0.11431666667461396,2.2936769529978434,0.12180000001192093,2.2902745124816897
4,0.178,2.2848692337036134,0.22689999995231627,2.276494133377075
5,0.2536499999841054,2.2597966468811035,0.27620000009536744,2.231778091430664
6,0.29208333331743874,2.1570442250569664,0.3638000002384186,2.013938018035889
7,0.4140333333651225,1.8036081947962443,0.5642,1.509706971168518
8,0.5991999999682108,1.3049519638697307,0.7176000005722046,0.985086075592041
9,0.7000833333651225,0.9392343826611836,0.786099999332428,0.7216001692771912
10,0.7453666666984559,0.7867784879366557,0.8104000003814698,0.6288241899490357
11,0.7659000000317892,0.7239181793530782,0.8248000003814697,0.5804243341445923
12,0.78315,0.6739156692504883,0.8364000007629394,0.5439811133384704
13,0.7940166666666667,0.6425644517580669,0.8428000005722046,0.5182725727081299
14,0.8050499999682108,0.6130895328680674,0.8519999997138977,0.49483709383010865
15,0.8140166666348775,0.5877181244850158,0.8571999996185303,0.4742193018913269
16,0.8207666666984558,0.5668561493873596,0.8646999997138977,0.45743875856399535
17,0.8257499999682109,0.5517596652984619,0.8689000000953674,0.4430526165008545
18,0.8332499999682108,0.531425006087621,0.8738000001907349,0.42816843175888064
19,0.8379666666666666,0.5159425165812175,0.8778000001907349,0.4154041580200195
20,0.8410333333333333,0.5028039509455363,0.8825000002861023,0.40391079120635986
21,0.8474833333651225,0.49287914896011353,0.8859000005722046,0.3931328544616699
22,0.8500666666666666,0.4818051697889964,0.8877000004768372,0.3838104438781738
23,0.8514166666666667,0.47457747275034584,0.8914000004768372,0.37550786924362184
24,0.8558666666984558,0.46472255102793375,0.8925000004768372,0.3675507890701294
25,0.8584666666666667,0.4548048993269602,0.8945000005722046,0.3606514679908752
26,0.8600333333651224,0.44807705672581993,0.8980000007629394,0.3532166696548462
27,0.8640000000317891,0.4393011932214101,0.8980999992370605,0.3484268250465393
28,0.8650833333651224,0.4363126829147339,0.899400000667572,0.3431250454902649
29,0.8672666666984558,0.42714989166259765,0.9011000007629395,0.3378201287269592
30,0.8704833333333334,0.4229417727629344,0.9029999992370605,0.3328694666862488
31,0.8706,0.4186115613460541,0.9047999993324279,0.3295724281311035
32,0.8710333333333333,0.4153030216852824,0.905599999332428,0.32540077781677246
33,0.8719166666348775,0.40978418349425,0.906499999332428,0.32185983238220217
34,0.8737499999682109,0.40789308298428856,0.907399999332428,0.3187480431556702
35,0.8756333333333334,0.3993789015611013,0.9087999995231628,0.31408372039794924
36,0.8760666666984558,0.4003095522403717,0.9100999995231629,0.3116769256591797
37,0.8769666666984558,0.3979685018221537,0.9107999996185303,0.3087926898002625
38,0.8778833333651225,0.3923366398970286,0.9117999996185303,0.3067799284934998
39,0.8798500000317891,0.38905203099250796,0.9127999996185303,0.30310605926513673
40,0.8792499999682108,0.3881103080590566,0.9140999998092652,0.30122659997940066
41,0.8814166666984559,0.38256629519462587,0.9139999997138977,0.2985445181846619
42,0.8822833333015442,0.3829056558767954,0.9147999999046326,0.2971408868789673
43,0.8812666666348775,0.3803994906902313,0.9142999998092651,0.2950559815406799
44,0.8848833333015442,0.3775368286450704,0.9153999998092651,0.29261459422111513
45,0.8847666666984558,0.37316590676307676,0.9164999998092651,0.29034693269729617
46,0.8841833333333333,0.3728274703343709,0.9170999998092652,0.2883649232387543
47,0.8853999999682108,0.37094124437967935,0.9168999998092652,0.28706507787704466
