,acc,loss,val_acc,val_loss
0,0.09898333333730698,12.443764786783854,0.10089999997615814,11.583620259094237
1,0.1291833333492279,3.7480530968348185,0.232799999833107,2.048380479812622
2,0.3331333333492279,1.8700645551681518,0.515700000333786,1.3920528018951417
3,0.47001666668256126,1.5003435884475709,0.6096999994277954,1.1160878152847291
4,0.5373999999682109,1.2820093203226726,0.6365000003814697,0.9504305494308471
5,0.5853333333333334,1.1511595543543498,0.7214000001907349,0.8344100847244262
6,0.62965,1.0381982635498046,0.7500999994277954,0.7220784079551696
7,0.6682499999682109,0.9465470645904541,0.777299999332428,0.6406177200317383
8,0.6884333333333333,0.8849416409174601,0.7826000004768372,0.6144643832206726
9,0.7087500000317891,0.830499077574412,0.7949999993324279,0.565765980052948
10,0.7222500000317892,0.7900238411267598,0.8103000002861023,0.5447485101699829
11,0.73465,0.7569241827329,0.8075999998092651,0.5303810700416565
12,0.7454000000317892,0.7295476928075154,0.8098,0.5048225493431091
13,0.7536166666348775,0.7053383848190308,0.832699999332428,0.4728056982040405
14,0.7602833333651224,0.6820880508740743,0.8376999995231629,0.47080188541412354
15,0.7654000000317891,0.6713940236727397,0.8254999994277954,0.4676337977409363
16,0.7706000000317892,0.6480044615745545,0.8363999993324279,0.4611279321670532
17,0.7739499999682109,0.6429194447835287,0.836999999332428,0.44700919370651243
18,0.777,0.6311030688921611,0.8466999997138978,0.4360427330970764
19,0.7824499999682109,0.6232066981315613,0.8473999997138977,0.43290664215087893
20,0.7845666666984558,0.6087250536282858,0.8496,0.4234828969955444
21,0.79095,0.5996819047609965,0.8535999999046325,0.4210458662033081
22,0.79465,0.590524930858612,0.8580000002861023,0.415936487865448
23,0.7958,0.5845920507113139,0.8566000002861023,0.41603370819091795
24,0.8001666666348776,0.5760897153218587,0.8620000005722046,0.40475598306655886
25,0.8027166666666666,0.5711657469113668,0.8593000000953674,0.4053781440734863
26,0.8048499999682108,0.5629501937548319,0.8632000004768372,0.39327869896888734
27,0.8080833333015441,0.5542502158800761,0.8616999992370605,0.3894713131904602
28,0.8079833333015441,0.5536237947146098,0.8662000005722046,0.3903827713012695
29,0.8113666666666667,0.5480060162226359,0.8632000006675721,0.38612129855155947
30,0.8140666666348775,0.5415574781417847,0.8669000003814697,0.3854088886260986
31,0.8173166666666667,0.5331603284517924,0.8697000002861023,0.379739528465271
32,0.8160833333015441,0.533161084206899,0.8727000004768372,0.3756182662010193
33,0.8192833333015442,0.5291651187896729,0.8763000004768372,0.37235423035621645
34,0.8211833333015441,0.5274832375367482,0.8793000005722046,0.36983427181243894
35,0.8215333333015442,0.5263142893473307,0.8799000004768371,0.3670874608039856
36,0.8237999999682108,0.514022469329834,0.8816000003814697,0.3634408532142639
37,0.8254333333333334,0.5155678791681926,0.8844000004768372,0.35630942125320436
38,0.8280499999682108,0.5106267534255982,0.8887000004768372,0.34939011783599855
39,0.8273666666984558,0.5089198259671529,0.8876000003814697,0.34565047945976257
40,0.8319333333651224,0.500115078719457,0.887300000667572,0.34242367625236514
41,0.8334833333651225,0.4940806226412455,0.8955000004768372,0.33718209238052366
42,0.8344333333651225,0.49554095646540325,0.8962000007629395,0.3347040424346924
43,0.8347666666984558,0.49359822352727256,0.8910000004768371,0.3339682638168335
