,acc,loss,val_acc,val_loss
0,0.09745000000397365,14.444269140116374,0.09739999994039536,14.548192665100098
1,0.09751666666467984,14.546312475585937,0.09739999994039536,14.548192665100098
2,0.09751666667461395,14.546312348937988,0.09739999994039536,14.548192665100098
3,0.09751666666269303,14.546312419128418,0.09739999994039536,14.548192665100098
4,0.09751666666269303,14.54631233774821,0.09739999994039536,14.548192665100098
5,0.09751666666666667,14.54631236368815,0.09739999994039536,14.548192665100098
6,0.09751666666269303,14.54631231689453,0.09739999994039536,14.548192665100098
7,0.09751666666666667,14.546312428792318,0.09739999994039536,14.548192665100098
8,0.09751666666467984,14.546312369791666,0.09739999994039536,14.548192665100098
9,0.09751666667064031,14.546312385559082,0.09739999994039536,14.548192665100098
10,0.09751666666269303,14.546312464904785,0.09739999994039536,14.548192665100098
11,0.09751666667064031,14.546312385559082,0.09739999994039536,14.548192665100098
12,0.09751666667064031,14.546312296040853,0.09739999994039536,14.548192665100098
13,0.09751666666666667,14.546312400817872,0.09739999994039536,14.548192665100098
14,0.09751666667064031,14.546312472025553,0.09739999994039536,14.548192665100098
15,0.09751666666666667,14.546312360127766,0.09739999994039536,14.548192665100098
16,0.09751666666269303,14.546312375386556,0.09739999994039536,14.548192665100098
17,0.09751666667064031,14.546312284851075,0.09739999994039536,14.548192665100098
18,0.09751666666269303,14.54631240641276,0.09739999994039536,14.548192665100098
19,0.09751666666269303,14.546312394714356,0.09739999994039536,14.548192665100098
20,0.09751666666666667,14.546312396240234,0.09739999994039536,14.548192665100098
21,0.09751666666666667,14.546312477111817,0.09739999994039536,14.548192665100098
22,0.09751666666269303,14.546312402852376,0.09739999994039536,14.548192665100098
23,0.09751666666269303,14.546312402852376,0.09739999994039536,14.548192665100098
24,0.09751666666269303,14.546312334696452,0.09739999994039536,14.548192665100098
25,0.09751666666666667,14.546312368265788,0.09739999994039536,14.548192665100098
26,0.09751666666269303,14.546312357584636,0.09739999994039536,14.548192665100098
27,0.09751666667064031,14.546312358093262,0.09739999994039536,14.548192665100098
28,0.09751666666666667,14.546312286885579,0.09739999994039536,14.548192665100098
29,0.09751666667064031,14.546312455749511,0.09739999994039536,14.548192665100098
30,0.09751666666269303,14.546312378438314,0.09739999994039536,14.548192665100098
31,0.09751666667064031,14.54631234181722,0.09739999994039536,14.548192665100098
32,0.09751666666666667,14.546312221781413,0.09739999994039536,14.548192665100098
33,0.09751666667064031,14.546312463887533,0.09739999994039536,14.548192665100098
34,0.09751666667064031,14.546312409973144,0.09739999994039536,14.548192665100098
35,0.09751666666666667,14.546312387593588,0.09739999994039536,14.548192665100098
36,0.09751666667064031,14.546312317403158,0.09739999994039536,14.548192665100098
37,0.09751666665871939,14.54631239827474,0.09739999994039536,14.548192665100098
38,0.09751666666666667,14.5463123046875,0.09739999994039536,14.548192665100098
39,0.09751666666666667,14.54631241200765,0.09739999994039536,14.548192665100098
40,0.09751666666269303,14.546312391662598,0.09739999994039536,14.548192665100098
41,0.09751666666269303,14.546312302144369,0.09739999994039536,14.548192665100098
42,0.09751666667064031,14.546312366231282,0.09739999994039536,14.548192665100098
43,0.09751666667064031,14.546312455749511,0.09739999994039536,14.548192665100098
44,0.09751666667064031,14.546312353006998,0.09739999994039536,14.548192665100098
45,0.09751666666666667,14.546312389628092,0.09739999994039536,14.548192665100098
46,0.09751666666666667,14.546312343851726,0.09739999994039536,14.548192665100098
47,0.09751666666666667,14.546312320963542,0.09739999994039536,14.548192665100098
48,0.09751666666666667,14.5463123046875,0.09739999994039536,14.548192665100098
49,0.09751666667461395,14.546312405904134,0.09739999994039536,14.548192665100098
50,0.09751666666666667,14.546312433369954,0.09739999994039536,14.548192665100098
51,0.09751666667461395,14.546312389628092,0.09739999994039536,14.548192665100098
52,0.09751666667064031,14.546312409973144,0.09739999994039536,14.548192665100098
53,0.09751666666269303,14.546312349446614,0.09739999994039536,14.548192665100098
54,0.09751666667064031,14.546312304178874,0.09739999994039536,14.548192665100098
55,0.09751666666269303,14.546312402852376,0.09739999994039536,14.548192665100098
56,0.09751666666666667,14.546312190755208,0.09739999994039536,14.548192665100098
57,0.09751666667064031,14.546312398783366,0.09739999994039536,14.548192665100098
58,0.09751666667461395,14.54631239267985,0.09739999994039536,14.548192665100098
59,0.09751666666269303,14.546312280782065,0.09739999994039536,14.548192665100098
60,0.09751666666666667,14.546312395731608,0.09739999994039536,14.548192665100098
61,0.09751666666666667,14.54631239267985,0.09739999994039536,14.548192665100098
62,0.09751666666269303,14.546312422688802,0.09739999994039536,14.548192665100098
63,0.09751666666865348,14.546312353006998,0.09739999994039536,14.548192665100098
64,0.09751666666666667,14.546312343851726,0.09739999994039536,14.548192665100098
65,0.09751666667064031,14.546312284851075,0.09739999994039536,14.548192665100098
66,0.09751666666666667,14.546312375895182,0.09739999994039536,14.548192665100098
67,0.09751666666269303,14.546312329610188,0.09739999994039536,14.548192665100098
68,0.09751666667064031,14.546312260437011,0.09739999994039536,14.548192665100098
69,0.09751666666269303,14.546312305196127,0.09739999994039536,14.548192665100098
70,0.09751666665871939,14.546312463378905,0.09739999994039536,14.548192665100098
71,0.09751666666666667,14.546312368265788,0.09739999994039536,14.548192665100098
72,0.09751666667064031,14.54631234995524,0.09739999994039536,14.548192665100098
73,0.09751666667064031,14.546312393697104,0.09739999994039536,14.548192665100098
74,0.09751666667461395,14.546312469482421,0.09739999994039536,14.548192665100098
75,0.09751666666666667,14.546312346903482,0.09739999994039536,14.548192665100098
76,0.09751666666269303,14.546312394714356,0.09739999994039536,14.548192665100098
77,0.09751666666467984,14.546312288411459,0.09739999994039536,14.548192665100098
78,0.09751666666666667,14.546312322998046,0.09739999994039536,14.548192665100098
79,0.09751666666865348,14.546312353006998,0.09739999994039536,14.548192665100098
80,0.09751666666666667,14.546312335713704,0.09739999994039536,14.548192665100098
81,0.09751666666666667,14.546312262471517,0.09739999994039536,14.548192665100098
82,0.09751666666666667,14.546312386067708,0.09739999994039536,14.548192665100098
83,0.09751666666865348,14.546312353006998,0.09739999994039536,14.548192665100098
84,0.09751666666467984,14.546312306213379,0.09739999994039536,14.548192665100098
85,0.09751666666666667,14.546312351989746,0.09739999994039536,14.548192665100098
86,0.09751666667461395,14.546312400817872,0.09739999994039536,14.548192665100098
87,0.09751666667064031,14.546312320454915,0.09739999994039536,14.548192665100098
88,0.09751666667064031,14.546312328592936,0.09739999994039536,14.548192665100098
89,0.09751666667461395,14.546312319437662,0.09739999994039536,14.548192665100098
90,0.09751666666666667,14.546312351989746,0.09739999994039536,14.548192665100098
91,0.09751666666666667,14.546312343851726,0.09739999994039536,14.548192665100098
